"stop_id","stop_name","stop_desc","stop_lat","stop_lon"
680010746,"Av. José Joaquim Seabra, 63","Ref.: Av Engenheiro Heitor Antonio Eiras Garcia/ R Engenheiro Willy Fischer",-23.577876,-46.749351
680010747,"Av. Nsa. Sra. Da Assunção","Ref.: R Marinha De Moura Pimenta/ R Ana Maria Ramos",-23.575023,-46.741357
680010748,"Av. Nsa. Sra. Da Assunção","Ref.: R Albino Rodrigues De Alvarenga/ R Silvio Geraldo Gomes Cardim",-23.573921,-46.742043
680010749,"Av. Nsa. Sra. Da Assunção, 648","Ref.: R General Francisco Borges De Faria/ R Ernesto Brodella",-23.570704,-46.744459
680010750,"Av. Nsa. Sra. Da Assunção, 675","Ref.: R Das Academias/ R Antonio Bones",-23.569734,-46.745276
680010751,"Av. Nsa. Sra. Da Assunção, 884","Ref.: R Das Academias/ R Antonio Bones",-23.569088,-46.745648
680010752,"Av. Nsa. Sra. Da Assunção, 1160","Ref.: R Emiliano Cardoso De Mello/ R Professor Augusto Monjardino",-23.566975,-46.747278
680010753,"Av. Nsa. Sra. Da Assunção, 1177","Ref.: R Emiliano Cardoso De Mello/ R Professor Augusto Monjardino",-23.566988,-46.747401
680010754,"R. Ana Maria Lelis Da Silva, 350","Ref.: R Milton De Sousa Quintino/ R Manoel Patricio Menezes",-23.564997,-46.748365
680010755,"R. Ana Maria Lelis Da Silva, 335","Ref.: R Milton De Sousa Quintino/ R Manoel Patricio Menezes",-23.565060,-46.748624
680010756,"R. Ana Maria Lelis Da Silva","Ref.: R Gaston Elie Pouget/ Av Do Rio Pequeno",-23.565757,-46.750911
680010757,"R. Ana Maria Lelis Da Silva, 31","Ref.: R Gaston Elie Pouget/ Av Do Rio Pequeno",-23.565537,-46.751032
680010758,"Av. Nsa. Sra. Da Assunção","Ref.: R Caetano Ruggiero/ R Jose Alves Cunha Lima",-23.564657,-46.747217
680010759,"Av. Nsa. Sra. Da Assunção, 1466","Ref.: R Caetano Ruggiero/ R Professor Teotonio Monteiro De Barros Filho",-23.564840,-46.747269
680010761,"Av. Otacílio Tomanik, 689","Ref.: R Pastor Miguel Damiani/ Tr Iapu",-23.573325,-46.747660
680010762,"Av. Otacílio Tomanik, 591","Ref.: R Arapora/ R Maria Dos Santos Vieira",-23.574502,-46.746926
680010763,"Av. Otacílio Tomanik, 518","Ref.: R Martins Rodrigues/ R Arapora",-23.574701,-46.746518
680010764,"Av. Otacílio Tomanik","Ref.: R Daniel Jose Pereira/ R Jamile Abrahao Kalil",-23.576163,-46.744971
680010765,"Av. Otacílio Tomanik, 140","Ref.: R Joao Casagrande/ Av Engenheiro Heitor Antonio Eiras Garcia",-23.576526,-46.743637
680010766,"Av. Otacílio Tomanik, 85","Ref.: R Joao Casagrande/ Av Engenheiro Heitor Antonio Eiras Garcia",-23.576568,-46.743071
680010768,"Av. Gustavo Berthier","Ref.: R Emilio De Cavalieri/ R Padre Paulo Canelles",-23.562616,-46.764710
680010769,"Av. Gustavo Berthier","Ref.: R Emilio De Cavalieri/ R Padre Paulo Canelles",-23.562790,-46.764737
680010770,"R. Domingos De Abreu","Ref.: R Manoel Martins/ R Ramondetti Giacomo",-23.564769,-46.764394
680010771,"R. Ramondetti Giácomo, 311","Ref.: R Imbuia/ R Tenente Nercio Leoni",-23.565168,-46.764215
680010772,"R. Tte. Nércio Leoni, 88","Ref.: R Pedro Da Costa Ribeiro/ Av Amarante Do Maranhao",-23.566822,-46.763435
680010773,"R. Tte. Nércio Leoni, 93","Ref.: R Pedro Da Costa Ribeiro/ Av Amarante Do Maranhao",-23.566719,-46.763233
680010774,"R. Boris Alexandre","Ref.: R Rui Amaral Lemos/ R Tasseli Ugo",-23.567329,-46.764981
680010775,"R. Rui Amaral Lemos, 546","Ref.: R Manoel Dias Amaro/ R Boris Alexandre",-23.567827,-46.765551
680010776,"R. Rui Amaral Lemos","Ref.: R Manoel Dias Amaro/ R Boris Alexandre",-23.568166,-46.765385
680010777,"R. Rui Amaral Lemos, 426","Ref.: R Manoel Dias Amaro/ R Paulo Augusto Signore",-23.568710,-46.765131
680010778,"R. Rui Amaral Lemos, 294","Ref.: R Atilio Ceccarelli/ R Professora Julieta Caldas Ferraz",-23.569580,-46.764249
680010779,"R. Pe. Paulo Canelle, 630","Ref.: R Emilio De Cavalieri/ Av Gustavo Berthier",-23.563917,-46.764166
680010780,"R. Pe. Paulo Canelle, 518","Ref.: R Emilio De Cavalieri/ Av Gustavo Berthier",-23.564756,-46.763709
680010781,"R. Pe. Paulo Canelle, 350","Ref.: R Bela Bartok/ R Lili Boulanger",-23.565562,-46.762337
680010782,"R. Pe. Paulo Canelle, 313","Ref.: R Arnold Bax/ R Bela Bartok",-23.565832,-46.762102
680010783,"R. Pe. Paulo Canelle, 161","Ref.: R Arnold Bax/ R Bela Bartok",-23.565588,-46.761145
680010784,"R. Pe. Paulo Canelle, 125","Ref.: R Arnold Bax/ R Bela Bartok",-23.565421,-46.761162
680010785,"Av. Pablo Casals, 606","Ref.: R Antonio Caldara/ R Padre Paulo Canelles",-23.564587,-46.761029
680010786,"Av. Pablo Casals, 406","Ref.: Praca Jose Moreira Duarte/ R Jose De Andrade Moraes",-23.565344,-46.759536
680010787,"Av. Pablo Casals, 223","Ref.: R Jose Pimenta Chaves/ Tr Soneto Da Madrugada",-23.566600,-46.758382
680010788,"Av. Pablo Casals, 130","Ref.: R Miguel Teodoro Ferreira/ Tr Soneto Da Madrugada",-23.567230,-46.757750
680010789,"R. Amico Aspertini","Ref.: R Arthur Soter Lopes Da Silva/ Av Jose Joaquim Seabra",-23.571543,-46.753495
680010790,"R. Amico Aspertini","Ref.: R Arthur Soter Lopes Da Silva/ Av Jose Joaquim Seabra",-23.571594,-46.753257
680010791,"R. Dr. Paulo Carvalho Ferreira","Ref.: R Professora Abigail Alves Pires/ R Milton Soares",-23.574127,-46.761254
680010792,"R. Profa. Abigail Alves Pires, 191","Ref.: R Doutor Paulo Carvalho Ferreira/ R Professor Joao Dias Da Silveira",-23.574296,-46.761519
680010793,"R. Profa. Abigail Alves Pires, 347","Ref.: R Paulino Baptista Conti/ R Professor Joao Dias Da Silveira",-23.575607,-46.762090
680010794,"R. Profa. Abigail Alves Pires, 398","Ref.: R Paulino Baptista Conti/ R Professor Joao Dias Da Silveira",-23.575979,-46.762320
680010795,"R. Paulino Baptista Conti, 199","Ref.: R Antonio Macuco Alves/ R Cidade De Castro",-23.576346,-46.763438
680010796,"R. Paulino Baptista Conti, 130","Ref.: R Mario De Oliveira Dick/ R Octavio De Moraes Lopes",-23.576238,-46.764009
680010797,"Av. Benedito De Lima, 376","Ref.: R Lucas De Leyde/ R Jose Vicente Da Cruz",-23.577597,-46.765419
680010798,"Av. Benedito De Lima, 383","Ref.: R Lucas De Leyde/ R Jose Vicente Da Cruz",-23.577781,-46.765756
680010799,"Av. Benedito De Lima, 189","Ref.: R Lucas De Leyde/ Av Jose De Araujo Ribeiro",-23.579041,-46.767255
680010800,"Av. Benedito De Lima, 200","Ref.: R Lucas De Leyde/ Av Jose De Araujo Ribeiro",-23.579070,-46.767181
680010801,"Av. José De Araújo Ribeiro","Ref.: R Guajarauna/ Av Benedito De Lima",-23.580988,-46.768746
680010802,"Av. Escola Politécnica","Ref.: Av Jose De Araujo Ribeiro/ R Paulino Baptista Conti",-23.576495,-46.765586
680010803,"Av. Escola Politécnica","Ref.: Av Jose De Araujo Ribeiro/ R Paulino Baptista Conti",-23.576105,-46.765423
680010804,"R. José Vicente Da Cruz","Ref.: R Lucas De Leyde/ Av Benedito De Lima",-23.577887,-46.765448
680010805,"R. Lucas De Leyde, 224","Ref.: Av Mauro Marques Da Silva/ Vel Dez",-23.578258,-46.765174
680010807,"R. Guajaraúna, 37","Ref.: R Maso Di Bianco/ Av Jose De Araujo Ribeiro",-23.581259,-46.769062
680010808,"R. Guajaraúna, 58","Ref.: R Maso Di Bianco/ Av Jose De Araujo Ribeiro",-23.581200,-46.769235
680010809,"R. Maso Di Bianco, 342","Ref.: R Puerto Maldonado/ Rodovia Raposo Tavares",-23.582502,-46.769905
680010810,"R. Maso Di Bianco, 351","Ref.: R Puerto Maldonado/ Rodovia Raposo Tavares",-23.582592,-46.769845
680010811,"R. Inácio Manuel Alvares","Ref.: R Renato De Castro/ Av Joao Jose Gomes",-23.580246,-46.765809
680010813,"Av. José Felipe Da Silva, 334","Ref.: R Otavio Pedreiro Rosa/ R Doutor Paulo Ribeiro Coelho",-23.582142,-46.760437
680010814,"Av. José Felipe Da Silva, 337","Ref.: R Otavio Pedreiro Rosa/ R Doutor Paulo Ribeiro Coelho",-23.582231,-46.760364
680010815,"R. Pantaleão Brás","Ref.: Av Jose Felipe Da Silva/ R Henrique Chaves",-23.582917,-46.762246
680010817,"R. Pantaleão Brás, 313","Ref.: R Deolinda Rodrigues/ R Artur Barreiros",-23.581945,-46.763785
680010818,"R. Dr. Paulo Ribeiro Coelho","Ref.: R Jose Felipe Da Silva/ R Jose De Andrade Maciel",-23.582306,-46.759846
680010819,"R. Dr. Paulo Ribeiro Coelho","Ref.: R Jose Felipe Da Silva/ R Jose De Andrade Maciel",-23.582323,-46.759996
680010820,"R. Dr. Paulo Ribeiro Coelho, 532","Ref.: R Tulio Lombardo/ R Olimpio Nogueira",-23.580094,-46.760895
680010821,"R. Dr. Paulo Ribeiro Coelho, 465","Ref.: R Joaquina Da Lapa/ R Joao Placido Viana",-23.579545,-46.761112
680010822,"R. Dr. Paulo Ribeiro Coelho, 285","Ref.: R Lucilia Peres/ R Eva Gonzales",-23.577914,-46.761671
680010823,"R. Dr. Paulo Ribeiro Coelho","Ref.: R Lucilia Peres/ R Eva Gonzales",-23.578049,-46.761722
680010824,"R. Dr. Paulo Ribeiro Coelho, 42","Ref.: R Eva Gonzales/ R Milton Soares",-23.576088,-46.761368
680010825,"R. Dr. Paulo Ribeiro Coelho","Ref.: R Eva Gonzales/ R Milton Soares",-23.576020,-46.761315
680010826,"Av. Prof. José Maria Alkimin","Ref.: R Gaspar Gomes/ R Professor Jose Geraldo De Lima",-23.571996,-46.757842
680010827,"Av. Prof. José Maria Alkimin, 254","Ref.: R Professor Jose Geraldo De Lima/ R Jose Cardoso De Azevedo",-23.572675,-46.757529
680010828,"Av. Prof. José Maria Alkimin, 534","Ref.: R Doutor Alvaro Martins Sevilha/ R Doutor Edmundo Jose De Lima",-23.575303,-46.756792
680010830,"Av. Prof. José Maria Alkimin, 745","Ref.: R Professor Jose Geraldo De Lima/ R Doutor Alvaro Martins Sevilha",-23.577192,-46.755362
680010831,"Av. Prof. José Maria Alkimin, 745","Ref.: R Professor Jose Geraldo De Lima/ R Doutor Alvaro Martins Sevilha",-23.577361,-46.755462
680010832,"Av. Prof. José Maria Alkimin, 898","Ref.: R Doutor Plaucio Angelo Presotto/ R Doutor Antonio Roberto Neto",-23.578878,-46.755293
680010833,"Av. Prof. José Maria Alkimin, 897","Ref.: R Doutor Plaucio Angelo Presotto/ R Doutor Antonio Roberto Neto",-23.578877,-46.755217
680010834,"Av. Prof. José Maria Alkimin, 1103","Ref.: R Doutor Joao Vieira Neves/ R Da Cipauba",-23.580579,-46.753880
680010835,"Av. Prof. José Maria Alkimin","Ref.: R Doutor Joao Vieira Neves/ R Da Cipauba",-23.580719,-46.753889
680010836,"Av. Prof. José Maria Alkimin, 1198","Ref.: R Guido Oreggia/ Pc Zary De Oliveira Costa",-23.582674,-46.751998
680010837,"Av. Prof. José Maria Alkimin, 1195","Ref.: R Guido Oreggia/ Pc Zary De Oliveira Costa",-23.583099,-46.751779
680015878,"Av. Corifeu De Azevedo Marques, 2430","Ref.: R Joao Sabarai/ R Francisco Dos Santos",-23.573555,-46.736394
680015879,"Av. Corifeu De Azevedo Marques, 2772","Ref.: R Elizio De Carvalho/ R Visconde Do Bom Retiro",-23.571651,-46.739451
680015881,"Av. Corifeu De Azevedo Marques, 3328","Ref.: R Jose Alves Cunha Lima/ Av Sebastiao Eugenio De Camargo",-23.567263,-46.743012
680015882,"Av. Corifeu De Azevedo Marques, 3654","Ref.: R Baltazar Rabelo/ R Doutor Paulo Nogueira Filho",-23.564867,-46.744934
680015883,"Av. Corifeu De Azevedo Marques, 3930","Ref.: Av Do Rio Pequeno/ R Pires Brandao",-23.563174,-46.746339
680015884,"Av. Corifeu De Azevedo Marques, 4284","Ref.: R Maria Da Anunciacao Oliveira/ Av Escola Politecnica",-23.559731,-46.747219
680015905,"Av. Corifeu De Azevedo Marques, 4077","Ref.: R Antonio Euclides Cardoso De Mello/ R Francisco Silva Coelho",-23.561766,-46.746950
680015906,"Av. Corifeu De Azevedo Marques, 3935","Ref.: Av Nossa Senhora Da Assuncao/ Av Do Rio Pequeno",-23.563624,-46.746130
680015907,"Av. Corifeu De Azevedo Marques, 3637","Ref.: R Doutor Paulo Nogueira Filho/ R Pangare",-23.565607,-46.744514
680015908,"Av. Corifeu De Azevedo Marques, 3319","Ref.: R Jose Alves Cunha Lima/ Av Sebastiao Eugenio De Camargo",-23.567613,-46.742927
680015909,"Av. Corifeu De Azevedo Marques, 2915","Ref.: R Padre Jose Giomini/ R Frei Inacio Da Conceicao",-23.570590,-46.740458
680015917,"Av. Corifeu De Azevedo Marques, 2777","Ref.: R Elizio De Carvalho/ R Visconde Do Bom Retiro",-23.571800,-46.739581
680015951,"Av. Do Rio Pequeno, 69","Ref.: Av Corifeu De Azevedo Marques/ Tv Galiano Olivato",-23.563031,-46.747246
680016406,"Av. Do Rio Pequeno, 106","Ref.: Av Corifeu De Azevedo Marques/ Tv Galiano Olivato",-23.562981,-46.747464
680016432,"Av. Do Rio Pequeno, 356","Ref.: R Joao Luis Mateus/ R Milton De Souza Quintino",-23.563625,-46.748854
680016591,"Av. Do Rio Pequeno, 221","Ref.: R Joao Luis Mateus/ R Milton De Souza Quintino",-23.563581,-46.748621
680016668,"Av. Do Rio Pequeno, 506","Ref.: Est Das Cachoeiras/ R Yosoji Yamaguti",-23.564722,-46.750348
680016940,"Av. Do Rio Pequeno, 435","Ref.: Est Das Cachoeiras/ R Yosoji Yamaguti",-23.564705,-46.750226
680017109,"Av. Do Rio Pequeno, 610","Ref.: R Prf. Gilio Sattin/ R Adolfino De Arruda Castanho",-23.565757,-46.751863
680017120,"Av. Do Rio Pequeno, 898","Ref.: R D. Idilio Jose Soares/ R Mto. Sisto Mechetti",-23.566683,-46.753993
680017121,"Av. Do Rio Pequeno, 911","Ref.: R D. Idilio Jose Soares/ R Mto. Sisto Mechetti",-23.566829,-46.754230
680017122,"Av. Do Rio Pequeno, 1218","Ref.: R Dr. Rafael Descio/ R Jorge Ward",-23.568566,-46.756211
680017123,"Av. Do Rio Pequeno, 1211","Ref.: R Dr. Rafael Descio/ R Jorge Ward",-23.568601,-46.756048
680017124,"Av. Do Rio Pequeno, 1422","Ref.: R Sebastiao Rodrigues Urbano/ R Raimundo De Castro Maia",-23.569822,-46.757531
680017125,"Av. Do Rio Pequeno, 1427","Ref.: R Sebastiao Rodrigues Urbano/ R Raimundo De Castro Maia",-23.569977,-46.757548
680017127,"Av. Do Rio Pequeno, 1646","Ref.: R Lourival Vieira Da Silva/ Av Prf. Jose Maria Alkimin",-23.570718,-46.759552
680017128,"Av. Do Rio Pequeno, 1850","Ref.: R Maria Tereza Nascimento De Azevedo/ R Gen. Syzeno Sarmento",-23.572245,-46.760546
680017129,"Av. Do Rio Pequeno, 1849","Ref.: R Maria Tereza Nascimento De Azevedo/ R Gen. Syzeno Sarmento",-23.572139,-46.760363
680017130,"Av. Escola Politécnica, 4000","Ref.: R Carlos Pereira/ R Joaquim Dias Bicalho",-23.569281,-46.760080
680017144,"Av. Eng. Heitor Antônio Eiras Garcia, 70","Ref.: Av Corifeu De Azevedo Marques/ R Cel. Ferreira Leal",-23.573959,-46.736254
680017145,"Av. Eng. Heitor Antônio Eiras Garcia, 21","Ref.: Av Corifeu De Azevedo Marques/ R Cel. Ferreira Leal",-23.574038,-46.736222
680017146,"Av. Eng. Heitor Antônio Eiras Garcia, 209","Ref.: R Cel. Ferreira Leal/ R Min. Adauto Lucio Cardoso",-23.573849,-46.738166
680017147,"Av. Eng. Heitor Antônio Eiras Garcia, 238","Ref.: R Cel. Ferreira Leal/ R Min. Adauto Lucio Cardoso",-23.573920,-46.738518
680017148,"Av. Eng. Heitor Antônio Eiras Garcia, 434","Ref.: R Manoel Alonso Esteves/ R Vicente Pelosi",-23.575243,-46.740088
680017150,"Av. Eng. Heitor Antônio Eiras Garcia, 730","Ref.: R Dr. Almeida Sampaio/ R Herachydes D Avila Prado",-23.576791,-46.742967
680017151,"Av. Eng. Heitor Antônio Eiras Garcia, 941","Ref.: R Alberto Nascimento Junior/ Av Eng. Heitor Antonio Eiras Garcia",-23.577909,-46.743727
680017152,"Av. Eng. Heitor Antônio Eiras Garcia, 944","Ref.: R Alberto Nascimento Junior/ Av Eng. Heitor Antonio Eiras Garcia",-23.578001,-46.744794
680017153,"Av. Eng. Heitor Antônio Eiras Garcia, 935","Ref.: R Joao Casa Grande/ R Guanandi",-23.578569,-46.745056
680017154,"Av. Eng. Heitor Antônio Eiras Garcia, 1168","Ref.: R Jose Xavier De Araujo/ Vla Principado De Andrade",-23.578668,-46.746490
680017155,"Av. Eng. Heitor Antônio Eiras Garcia, 1259","Ref.: Vla Principado De Andrade/ R Luis Lopes Coelho",-23.578308,-46.747423
680017156,"Av. Eng. Heitor Antônio Eiras Garcia, 1421","Ref.: Av Jose Joaquim Seabra/ R Impz. Dona Amelia",-23.578347,-46.749007
680017157,"Av. Eng. Heitor Antônio Eiras Garcia, 1498","Ref.: R Impz. Dona Amelia/ R Armando De Alcantara",-23.578894,-46.749606
680017159,"Av. Eng. Heitor Antônio Eiras Garcia, 1727","Ref.: R Alfredo Xavier De Andrade/ R Lourenco Prado",-23.580460,-46.749848
680017160,"Av. Eng. Heitor Antônio Eiras Garcia, 1877","Ref.: R Lourenco Prado/ R Cel. Paulo Souza Barros",-23.582461,-46.749545
680017161,"Av. Eng. Heitor Antônio Eiras Garcia, 1928","Ref.: R Lourenco Prado/ R Cel. Paulo Souza Barros",-23.582740,-46.749782
680017162,"Av. Eng. Heitor Antônio Eiras Garcia, 2166","Ref.: Avenida Eng Heitor Antonio Eiras Garcia/ Av Prf. Jose Maria Alkimin",-23.583684,-46.751561
680017163,"Av. Eng. Heitor Antônio Eiras Garcia, 2269","Ref.: Pc Da Familia/ R Amalia De Oliveira Vargas",-23.584036,-46.751673
680017166,"Av. Eng. Heitor Antônio Eiras Garcia, 2467","Ref.: Em Frete A R Dr. Mario Tavares",-23.584476,-46.754066
680017167,"Av. Eng. Heitor Antônio Eiras Garcia, 2550","Ref.: Em Frente A R Prf. Antonio Pinto De Carvalho/",-23.584576,-46.754844
680017168,"R. Pe. Alarico Zacarias, 48","Ref.: Av Eng. Heitor Antonio Eiras Garcia/ R Mal. Morais Ancora",-23.585340,-46.755698
680017169,"R. Pe. Alarico Zacarias, 77","Ref.: R Mal. Morais Ancora/ R Prf. Antonio Pinto De Carvalho",-23.585120,-46.755956
680017181,"Av. Do Rio Pequeno, 713","Ref.: Av Otacilio Tomanik/ R Dr. Sergio Ruiz De Albuquerque",-23.566237,-46.752394
690006823,"Pça. Palmares","Ref.: R Atilio Selva/ R Alfredo Jorel",-23.657094,-46.613516
690006824,"Pça. Palmares","Ref.: R Adolfo Reile/ Av Alberto Fontana",-23.657202,-46.613544
690006825,"Av. Dos Ourives, 42","Ref.: Tr Ruth Cabral Troncarelli/ R Viagem Ao Ceu",-23.653507,-46.613434
690006826,"Av. Dos Ourives, 219","Ref.: R Memorial De Aires/ R Quincas Borba",-23.653887,-46.612244
690006827,"Av. Dos Ourives, 320","Ref.: R Memorial De Aires/ R Quincas Borba",-23.653936,-46.611969
690006829,"Av. Dos Ourives","Ref.: R Mario Quintana/ R Paulo Roberto Trivelli",-23.654203,-46.610146
690006831,"R. Paulo Roberto Trivelli, 4","Ref.: R Memorial De Aires/ R Sem Denominacao",-23.653193,-46.607788
690006832,"R. Memorial De Aires, 473","Ref.: R Manoel Simoes/ R Paulo Roberto Trivelli",-23.652409,-46.609207
690006833,"R. Memorial De Aires, 374","Ref.: Pc Itiro Muto/ R Manoel Simoes",-23.652273,-46.610397
690006835,"Av. Dos Ourives","Ref.: R Raimundo Nina Rodrigues/ R Giacomo Cozzarelli",-23.654879,-46.609421
690006836,"Av. Dos Ourives","Ref.: R Raimundo Nina Rodrigues/ R Giacomo Cozzarelli",-23.654888,-46.605522
690006838,"R. Giovanni Da Conegliano, 751","Ref.: R Giacomo Cozzarelli/ R Manuel Da Ressurreicao",-23.653584,-46.601685
690006839,"R. Giovanni Da Conegliano, 540","Ref.: R Francisco Medeiros/ R Jose Das Neves Santos",-23.652573,-46.600315
690006840,"R. Giovanni Da Conegliano, 509","Ref.: R Francisco Medeiros/ R Jose Das Neves Santos",-23.652458,-46.600128
690006841,"R. Giovanni Da Conegliano, 313","Ref.: R Jose De Souza Costa/ R Jorge Da Silva",-23.651575,-46.598736
690006842,"R. Giovanni Da Conegliano, 54","Ref.: R Aratimbo/ R Coronel Laercio De Oliveira",-23.650024,-46.597561
690006843,"R. Giovanni Da Conegliano, 33","Ref.: R Aratimbo/ R Coronel Laercio De Oliveira",-23.649828,-46.597420
690006844,"R. José Antônio Valadares, 1262","Ref.: R Jean Atlan/ R Aratimbo",-23.650599,-46.595951
690006845,"R. José Antônio Valadares, 1225","Ref.: R Jean Atlan/ R Aratimbo",-23.650427,-46.595703
690006846,"R. José Antônio Valadares, 1005","Ref.: R Francisco Da Silveira/ R Joaquim Pinto De Sousa",-23.648968,-46.594105
690006847,"R. José Antônio Valadares, 765","Ref.: R Lino Dos Santos/ Av Francesco Bibiena",-23.647276,-46.592972
690006848,"R. José Antônio Valadares, 784","Ref.: R Lino Dos Santos/ Av Francesco Bibiena",-23.647284,-46.593117
690006849,"R. José Antônio Valadares, 302","Ref.: R Arbustos/ R General Evandro Conceicao Del Corona",-23.644970,-46.589764
690006850,"R. José Antônio Valadares, 299","Ref.: R General Evandro Conceicao Del Corona/ R Jaime Cavalcanti",-23.644772,-46.589329
690006851,"R. Cel. João Florêncio Peréa, 154","Ref.: R Doutor Vicente De Oliveira Ramos/ R Jose Antonio Valadares",-23.643761,-46.588280
690006852,"Av. Carlos Liviero, 123","Ref.: R Coronel Joao Florencio Perea/ R Jaime Cavalcanti",-23.642637,-46.589302
690006853,"Av. Carlos Liviero, 188","Ref.: R Coronel Joao Florencio Perea/ R Jaime Cavalcanti",-23.642958,-46.589939
690006854,"Av. Carlos Liviero, 427","Ref.: R Leonidas Freire/ R Arbustos",-23.644157,-46.591591
690006855,"Av. Carlos Liviero, 428","Ref.: R Leonidas Freire/ R Arbustos",-23.644114,-46.591686
690006856,"Av. Carlos Liviero, 541","Ref.: R Eugenio Kusnet/ R Juruaba",-23.645014,-46.592903
690006857,"Av. Carlos Liviero, 560","Ref.: R Eugenio Kusnet/ R Juruaba",-23.645061,-46.593085
690006858,"Av. Carlos Liviero, 757","Ref.: R Francisco Taranto/ R Antonio Freire",-23.645737,-46.594704
690006859,"Av. Carlos Liviero, 588","Ref.: R Francisco Taranto/ R Professor Celso Ferraz Camargo",-23.645658,-46.595009
690006860,"Av. Carlos Liviero, 1004","Ref.: R Carlos Alberto Werneck/ R Claudio Ferreira Manoel",-23.647236,-46.595936
690006861,"R. Carlos Alberto Werneck, 61","Ref.: R Umburatiba/ R Coronel Juvenal De Campos Castro",-23.647186,-46.596611
690006862,"R. Prof. Arnaldo João Semeraro","Ref.: R Dos Cariris Novos/ R Apolinario Granjeia Samelo",-23.648285,-46.598869
690006863,"R. Prof. Arnaldo João Semeraro, 501","Ref.: R Henri Cross/ R Dos Cariris Novos",-23.648773,-46.599201
